Josh had 22 marbles in his collection. He found 13 marbles ones while he lost 5 marbles. How many marbles does he have now?,30,"Let's break down the changes in the number of marbles Josh has:  Initially, Josh had 22 marbles. He found 13 marbles, so the total number of marbles increased by 13. He also lost 5 marbles, so the total number of marbles decreased by 5.  Therefore, the total number of marbles Josh has now can be calculated as: Total marbles = Initial marbles + Found marbles - Lost marbles Total marbles = 22 + 13 - 5 Total marbles = 30  # Josh has 30 marbles now.",,30.0
"After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham palace that day. If there were 600 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",61,"Let's first calculate the average number of visitors per day at the Buckingham palace.   Total number of visitors in two days = 661 + 600 = 1261  Average number of visitors per day = Total number of visitors / Number of days = 1261 / 2 = 630.5  Now, to find the difference in the number of visitors on the two days:  Difference = Number of visitors on the second day - Number of visitors on the first day Difference = 661 - 600 = 61  Therefore, 61 more visitors visited the Buckingham palace on that day than on the previous day.  # 61",,61.0
Nell collects baseball cards. She had 566 cards while Jeff had 234 cards. She gave some of her cards to Jeff and now has 535 cards left. How many cards does Jeff have now?,265,"Let's denote the number of cards Nell gave to Jeff as $x$. Initially, Nell had 566 cards and Jeff had 234 cards. After Nell gave $x$ cards to Jeff, Nell has 566 - $x$ cards and Jeff has 234 + $x$ cards.  We are given that after the exchange, Nell has 535 cards left. This can be expressed as:  566 - $x$ = 535  Solving for $x$: $x$ = 566 - 535 $x$ = 31  Therefore, Nell gave Jeff 31 cards. Now, let's find out how many cards Jeff has after the exchange:  Jeff's new total = 234 + 31 Jeff's new total = 265  So, Jeff now has 265 cards.  #265",,265.0
Randy uses 36 blocks to build a tower. If he had 59 blocks How many blocks are left?,23,"To find out how many blocks are left, we need to subtract the number of blocks used from the total number of blocks Randy had.  Total number of blocks Randy had = 59 blocks Number of blocks used to build the tower = 36 blocks  Blocks left = Total blocks - Blocks used Blocks left = 59 blocks - 36 blocks Blocks left = 23 blocks  # 23",,23.0
At the stop 8 more people got on the train. Initially there were 11 people on the train. How many people are there on the train now?,19,"Let's start by finding the total number of people on the train after 8 more people got on. Initially, there were 11 people on the train. After 8 more people got on, the total number of people on the train is:  $11 + 8 = 19$  So, there are 19 people on the train now.   # 19",,19.0
Rachel has 3 apple trees. She picked 8 apples from each of her trees. Now the trees have a total 9 apples still on them. How many apples were there on all trees initially?,33,"Let's denote the total number of apples on all three trees initially as $x$.  Rachel picked 8 apples from each tree, so she picked a total of $3 \times 8 = 24$ apples.  After picking the apples, there were $x - 24$ apples left on the trees.  According to the problem, there were 9 apples left on the trees, so we have the equation:  $x - 24 = 9$  Solving for $x$:  $x = 9 + 24$  $x = 33$  Therefore, there were 33 apples on all three trees initially.  # 33",,33.0
43 children were riding on the bus. At the bus stop some children got off the bus. Then there were 21 children left on the bus. How many children got off the bus at the bus stop?,22,"Let's denote the number of children who got off the bus as \( x \). Initially, there were 43 children on the bus. After some children got off, there were 21 children left on the bus. This situation can be represented by the equation:  \[ 43 - x = 21 \]  Solving for \( x \):  \[ x = 43 - 21 \] \[ x = 22 \]  Therefore, 22 children got off the bus at the bus stop.  # \( 22 \)",,22.0
5 red peaches and 11 green peaches are in the basket. How many more green peaches than red peaches are in the basket?,6,"Let's denote the number of red peaches as $R$ and the number of green peaches as $G$. We are given that $R = 5$ and $G = 11$.  We want to find the difference between the number of green peaches and red peaches, which is $G - R$.  Substitute the given values: $G - R = 11 - 5 = 6$.  Therefore, there are 6 more green peaches than red peaches in the basket.  # 6",,6.0
Nell collects cards. She had 246 baseball cards and 214 Ace cards. She gave some of her cards to Jeff and now has 404 baseball cards and 495 Ace cards left. How many more Ace cards than baseball cards does Nell have?,91,"Let's denote the number of cards Nell gave to Jeff as $x$.   Initially, Nell had 246 baseball cards and 214 Ace cards, so the total number of cards she had was $246 + 214 = 460$.  After giving $x$ cards to Jeff, Nell had $460 - x$ cards left. We are given that she now has 404 baseball cards and 495 Ace cards left, so we can set up the following equations:  $404 = 246 + x$ (number of baseball cards left after giving cards to Jeff)  $495 = 214 + (460 - x)$ (number of Ace cards left after giving cards to Jeff)  Solving the first equation for $x$, we get $x = 404 - 246 = 158$.  Substitute $x = 158$ into the second equation:  $495 = 214 + (460 - 158)$  $495 = 214 + 302$  $495 = 516$  Now, we can calculate the difference between the number of Ace cards and baseball cards Nell has:  $495 - 404 = 91$  Therefore, Nell has 91 more Ace cards than baseball cards.  # 91",,91.0
Each pack of dvds costs 76 dollars. If there is a discount of 25 dollars on each pack How much do you have to pay to buy each pack?,51,"To find out how much you have to pay to buy each pack of DVDs after the discount, you need to subtract the discount from the original price.  Original price of each pack of DVDs = $76 Discount on each pack = $25  Amount to pay after discount = Original price - Discount Amount to pay after discount = $76 - $25 Amount to pay after discount = $51  Therefore, you have to pay $51 to buy each pack of DVDs after the discount.  # $51",,51.0
They decided to hold the party in their backyard. They have 14 chairs for each set of table. If they have 9 sets of tables How many more chairs than tables do they have?,117,"To find out how many more chairs than tables they have, we first need to calculate the total number of chairs and tables.  Given: - 14 chairs for each set of table - 9 sets of tables  Total number of chairs = 14 chairs/set * 9 sets = 126 chairs  Total number of tables = 9 sets  Now, to find out how many more chairs than tables they have, we subtract the total number of tables from the total number of chairs:  126 chairs - 9 tables = 117  Therefore, they have 117 more chairs than tables.  # 117",,117.0
Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 57 g of colors to paint them. He needs 22 g of wax more. If the feathers require a total of 353 g of wax How many grams of wax does he already have?,331,"Let's denote the amount of wax the person already has as $x$ grams.  Given that the feathers require a total of 353 g of wax, and he needs 22 g more, the total amount of wax he needs is $353 + 22 = 375$ g.  Since he already has $x$ grams of wax, the total amount of wax he has is $x + 22$ g.  We know that the total amount of wax he has is equal to the total amount of wax he needs, so we can set up the equation:  $x + 22 = 375$  Solving for $x$:  $x = 375 - 22$  $x = 353$  Therefore, the person already has 353 grams of wax.  #  353",,353.0
Frank was reading through his favorite book. The book had 2 chapters each with 405 pages. It took frank 664 days to finish the book. How many chapters did he read per day?,332,"To find out how many chapters Frank read per day, we first need to calculate the total number of pages in the book. Since there are 2 chapters and each chapter has 405 pages, the total number of pages in the book is:  $2 \times 405 = 810$ pages.  Next, we need to find out how many pages Frank read per day on average. To do this, we divide the total number of pages in the book by the total number of days it took Frank to finish the book:  $\frac{810}{664} \approx 1.22$ pages per day.  Since each chapter has 405 pages, Frank read approximately:  $\frac{1.22}{405} \approx 0.003$ chapters per day.  Therefore, Frank read approximately 0.003 chapters per day.   # 0.003 chapters per day.",,0.003
Jerry had 5 action figures and 2 books on a shelf in his room. Later he added 9 more books to the shelf. How many more books than action figures were on his shelf?,6,"Let's first find out how many books Jerry had on the shelf after adding 9 more books.   Initially, Jerry had 2 books on the shelf. After adding 9 more books, he had a total of 2 + 9 = 11 books on the shelf.  Now, let's find out how many more books than action figures were on his shelf. Jerry had 5 action figures on the shelf.  The difference between the number of books and the number of action figures on the shelf is 11 - 5 = 6.  Therefore, there were 6 more books than action figures on Jerry's shelf.  # 6",,6.0
